timestamp,proc_cpu_pct,proc_mem_mb,sys_cpu_pct,sys_mem_pct
2025-10-03T21:19:17,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:18,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:19,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:20,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:21,1.0,567.81640625,5.7,3.0
2025-10-03T21:19:22,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:23,0.0,567.81640625,5.9,3.0
2025-10-03T21:19:24,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:25,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:26,1.0,567.81640625,5.8,3.0
2025-10-03T21:19:27,1.0,567.81640625,5.9,3.0
2025-10-03T21:19:28,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:29,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:30,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:31,0.0,567.81640625,5.9,3.0
2025-10-03T21:19:32,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:33,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:34,1.0,567.81640625,5.7,3.0
2025-10-03T21:19:35,0.0,567.81640625,5.9,3.0
2025-10-03T21:19:36,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:37,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:38,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:39,0.0,567.81640625,5.9,3.0
2025-10-03T21:19:40,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:41,1.0,567.81640625,5.8,3.0
2025-10-03T21:19:42,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:43,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:44,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:45,1.0,567.81640625,5.8,3.0
2025-10-03T21:19:46,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:47,1.0,567.81640625,5.9,3.0
2025-10-03T21:19:48,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:49,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:50,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:51,0.0,567.81640625,6.0,3.0
2025-10-03T21:19:52,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:53,0.0,567.81640625,5.7,3.0
2025-10-03T21:19:54,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:55,0.0,567.81640625,5.9,3.0
2025-10-03T21:19:56,1.0,567.81640625,5.8,3.0
2025-10-03T21:19:57,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:58,0.0,567.81640625,5.8,3.0
2025-10-03T21:19:59,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:00,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:01,1.0,567.81640625,5.8,3.0
2025-10-03T21:20:02,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:03,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:04,1.0,567.81640625,5.8,3.0
2025-10-03T21:20:05,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:06,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:07,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:08,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:09,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:10,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:11,1.0,567.81640625,5.8,3.0
2025-10-03T21:20:12,0.0,567.81640625,6.0,3.0
2025-10-03T21:20:13,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:14,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:15,1.0,567.81640625,5.9,3.0
2025-10-03T21:20:16,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:17,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:18,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:19,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:20,1.0,567.81640625,5.8,3.0
2025-10-03T21:20:21,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:22,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:23,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:24,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:25,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:26,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:27,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:28,2.0,567.81640625,6.1,3.0
2025-10-03T21:20:29,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:30,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:31,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:32,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:33,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:34,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:35,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:36,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:37,1.0,567.81640625,5.8,3.0
2025-10-03T21:20:38,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:39,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:40,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:41,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:42,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:43,1.0,567.81640625,5.7,3.0
2025-10-03T21:20:44,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:45,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:46,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:47,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:48,1.0,567.81640625,5.9,3.0
2025-10-03T21:20:49,1.0,567.81640625,5.7,3.0
2025-10-03T21:20:50,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:51,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:52,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:53,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:54,0.0,567.81640625,5.8,3.0
2025-10-03T21:20:55,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:56,0.0,567.81640625,5.9,3.0
2025-10-03T21:20:57,1.0,567.81640625,5.9,3.0
2025-10-03T21:20:58,0.0,567.81640625,5.7,3.0
2025-10-03T21:20:59,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:00,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:01,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:02,1.0,567.81640625,5.7,3.0
2025-10-03T21:21:03,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:04,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:05,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:06,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:07,1.0,567.81640625,5.8,3.0
2025-10-03T21:21:08,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:09,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:10,1.0,567.81640625,5.8,3.0
2025-10-03T21:21:11,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:12,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:13,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:14,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:15,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:16,1.0,567.81640625,5.9,3.0
2025-10-03T21:21:17,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:18,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:19,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:20,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:21,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:22,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:23,2.0,567.81640625,5.7,3.0
2025-10-03T21:21:24,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:25,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:26,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:27,1.0,567.81640625,5.8,3.0
2025-10-03T21:21:28,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:29,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:30,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:31,1.0,567.81640625,5.8,3.0
2025-10-03T21:21:32,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:33,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:34,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:35,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:36,0.0,567.81640625,5.7,3.0
2025-10-03T21:21:37,0.0,567.81640625,5.9,3.0
2025-10-03T21:21:38,0.0,567.81640625,5.8,3.0
2025-10-03T21:21:39,1.0,567.81640625,5.7,3.0
