timestamp,proc_cpu_pct,proc_mem_mb,sys_cpu_pct,sys_mem_pct
2025-10-03T22:13:16,0.0,117.8671875,5.6,3.0
2025-10-03T22:13:17,98.5,264.3828125,6.4,3.0
2025-10-03T22:13:18,28.1,281.8828125,5.9,3.0
2025-10-03T22:13:19,0.0,281.8828125,5.7,3.0
2025-10-03T22:13:20,0.0,281.8828125,5.7,3.0
2025-10-03T22:13:21,0.0,281.8828125,5.8,3.0
2025-10-03T22:13:22,0.0,281.8828125,5.8,3.0
2025-10-03T22:13:23,2.0,281.8828125,5.7,3.0
2025-10-03T22:13:24,5.0,285.90625,5.8,3.0
2025-10-03T22:13:25,0.0,285.90625,5.8,3.0
2025-10-03T22:13:26,0.0,285.90625,5.7,3.0
2025-10-03T22:13:27,0.0,285.90625,5.8,3.0
2025-10-03T22:13:28,0.0,285.90625,5.8,3.0
2025-10-03T22:13:29,42.0,285.90625,6.0,3.0
2025-10-03T22:13:30,38.0,345.41796875,6.1,3.0
2025-10-03T22:13:31,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:32,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:33,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:34,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:35,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:36,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:37,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:38,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:39,1.0,345.41796875,5.8,3.0
2025-10-03T22:13:40,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:41,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:42,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:43,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:44,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:45,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:46,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:47,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:48,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:49,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:50,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:51,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:52,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:53,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:54,1.0,345.41796875,5.8,3.0
2025-10-03T22:13:55,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:56,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:57,0.0,345.41796875,5.8,3.0
2025-10-03T22:13:58,0.0,345.41796875,5.7,3.0
2025-10-03T22:13:59,0.0,345.41796875,5.8,3.0
2025-10-03T22:14:00,0.0,345.41796875,5.8,3.0
2025-10-03T22:14:01,2.0,346.66796875,5.7,3.0
2025-10-03T22:14:02,0.0,346.66796875,5.8,3.0
2025-10-03T22:14:03,0.0,346.66796875,5.8,3.0
2025-10-03T22:14:04,0.0,346.66796875,5.7,3.0
2025-10-03T22:14:05,3.0,347.91796875,5.8,3.0
2025-10-03T22:14:06,0.0,347.91796875,5.8,3.0
2025-10-03T22:14:07,0.0,347.91796875,5.7,3.0
2025-10-03T22:14:08,0.0,347.91796875,5.8,3.0
